"970c3ac0","work/sound_data/sadpcm/JINGLE/Clear_pipotron_yellow.int"
"e9971bea","work/sound_data/sadpcm/JINGLE/Clear_spector.int"
"404c4460",""
"8745968b","work/sound_data/sadpcm/JINGLE/Congratulations_Victory.int"
"2638cb37",""
"535ae658",""
"f61aa3e2",""
"d034adce",""
"418146f4",""
"d764a322",""
"10e4a6df",""
"88af340c",""
"074fe18b",""
"a837eca0",""
"1ae682d6",""
"e6beade2",""
"dc7258d5","work/sound_data/sadpcm/JINGLE/Winner_blackhiroki.int"
"d6dd42cd","work/sound_data/sadpcm/JINGLE/Winner_blackspector.int"
"0d83da2d","work/sound_data/sadpcm/JINGLE/Winner_chall.int"
"252d4245","work/sound_data/sadpcm/JINGLE/Winner_goritron.int"
"b62d1ce9","work/sound_data/sadpcm/JINGLE/Winner_hakase.int"
"59eed872","work/sound_data/sadpcm/JINGLE/Winner_haruka.int"
"3308e35e","work/sound_data/sadpcm/JINGLE/Winner_hiroki.int"
"a4547c84","work/sound_data/sadpcm/JINGLE/Winner_kakeru.int"
"24d3395c","work/sound_data/sadpcm/JINGLE/Winner_legend.int"
"26f26afa","work/sound_data/sadpcm/JINGLE/Winner_natsumi.int"
"f72eb6d5","work/sound_data/sadpcm/JINGLE/Winner_pipo6.int"
"3065cfcb",""
"69734aae","work/sound_data/sadpcm/JINGLE/Winner_spector.int"
"067984e7","work/sound_data/sadpcm/JINGLE/Winner_taisenmode.int"
"2388a24f","work/sound_data/sadpcm/JINGLE/Winner_volcano.int"
"6ef4f808",""
"676d2d21",""
"3c884f25",""
"11a37129",""
"e6bd932d",""
"bbd8b531",""
"90f3d735",""
"24e03f94","work/sound_data/sadpcm/Voice_Stream/mis_01.int"
"15795c94","work/sound_data/sadpcm/Voice_Stream/mis_02.int"
"06127994","work/sound_data/sadpcm/Voice_Stream/mis_03.int"
"f7aa9594","work/sound_data/sadpcm/Voice_Stream/mis_04.int"
"e843b294","work/sound_data/sadpcm/Voice_Stream/mis_05.int"
"d9dcce94","work/sound_data/sadpcm/Voice_Stream/mis_06.int"
"ca75eb94","work/sound_data/sadpcm/Voice_Stream/mis_07.int"
"3ebf398d","work/sound_data/sadpcm/Voice_Stream/mis_08K.int"
"c6861e8e","work/sound_data/sadpcm/Voice_Stream/mis_08S.int"
"aca72495","work/sound_data/sadpcm/Voice_Stream/mis_09.int"
"08624598","work/sound_data/sadpcm/Voice_Stream/mis_10.int"
"34e43809","work/sound_data/sadpcm/Voice_Stream/mis_11K.int"
"bcab1d0a","work/sound_data/sadpcm/Voice_Stream/mis_11S.int"
"ea937e98","work/sound_data/sadpcm/Voice_Stream/mis_12.int"
"db2c9b98","work/sound_data/sadpcm/Voice_Stream/mis_13.int"
"b3349f15","work/sound_data/sadpcm/Voice_Stream/mis_14K.int"
"3bfc8316","work/sound_data/sadpcm/Voice_Stream/mis_14S.int"
"884fc119","work/sound_data/sadpcm/Voice_Stream/mis_15K.int"
"1017a61a","work/sound_data/sadpcm/Voice_Stream/mis_15S.int"
"5d6ae31d","work/sound_data/sadpcm/Voice_Stream/mis_16K.int"
"e531c81e","work/sound_data/sadpcm/Voice_Stream/mis_16S.int"
"9f900d99","work/sound_data/sadpcm/Voice_Stream/mis_17.int"
"d329ff27","work/sound_data/sadpcm/Voice_Stream/mis_18-20.int"
"ce15849c","work/sound_data/sadpcm/Voice_Stream/mis_21.int"
"2ab23f5a","work/sound_data/sadpcm/Voice_Stream/mis_22-24.int"
"9279f69c","work/sound_data/sadpcm/Voice_Stream/mis_25.int"
"8312139d","work/sound_data/sadpcm/Voice_Stream/mis_26.int"
"74ab2f9d","work/sound_data/sadpcm/Voice_Stream/mis_27.int"
"65444c9d",""
"56dd689d","work/sound_data/sadpcm/Voice_Stream/mis_29.int"
"b29789a0","work/sound_data/sadpcm/Voice_Stream/mis_30.int"
"a330a6a0","work/sound_data/sadpcm/Voice_Stream/mis_31.int"
"3dcff97d","work/sound_data/sadpcm/demo/demo01.int"
"2e68167e","work/sound_data/sadpcm/demo/demo02.int"
"2a72b8a2","work/sound_data/sadpcm/demo/demo03_0.int"
"1b0bd5a2","work/sound_data/sadpcm/demo/demo03_1.int"
"0ca4f1a2","work/sound_data/sadpcm/demo/demo03_2.int"
"d584df3b",""
"01336c7e","work/sound_data/sadpcm/demo/demo05.int"
"f2cb887e","work/sound_data/sadpcm/demo/demo06.int"
"e364a57e","work/sound_data/sadpcm/demo/demo07.int"
"086f7a9f","work/sound_data/sadpcm/demo/demo08_1.int"
"e0b64b38","work/sound_data/sadpcm/demo/demo09_0.int"
"d14f6838","work/sound_data/sadpcm/demo/demo09_1.int"
"12ea1b82","work/sound_data/sadpcm/demo/demo11.int"
"03833882","work/sound_data/sadpcm/demo/demo12.int"
"f41b5582","work/sound_data/sadpcm/demo/demo13.int"
"d64d8e82","work/sound_data/sadpcm/demo/demo15.int"
"832a0088","work/sound_data/sadpcm/demo/demo16_1.int"
"5b72d120","work/sound_data/sadpcm/demo/demo17_0.int"
"4c0bee20","work/sound_data/sadpcm/demo/demo17_1.int"
"a918e482","work/sound_data/sadpcm/demo/demo18.int"
"9ab10083","work/sound_data/sadpcm/demo/demo19.int"
"cbfbea0c",""
"b2aa9fa5","work/sound_data/sadpcm/demo/demo21_0.int"
"a343bca5","work/sound_data/sadpcm/demo/demo21_1.int"
"94dcd8a5","work/sound_data/sadpcm/demo/demo21_2.int"
"d89d5a86","work/sound_data/sadpcm/demo/demo22.int"
"c9367786","work/sound_data/sadpcm/demo/demo23.int"
"bacf9386","work/sound_data/sadpcm/demo/demo24.int"
"ab68b086","work/sound_data/sadpcm/demo/demo25.int"
"9c01cd86","work/sound_data/sadpcm/demo/demo26.int"
